,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
7708,Glacier's Edge: A Novel,0.0,$,4.8,2308.0,28.79,Science Fiction & Fantasy
7709,The Legendary Mechanic 1: Game Reality A LitRPG Adventure,2.99,$,4.6,9.0,2.99,Science Fiction & Fantasy
7710,"House of Sky and Breath: Crescent City, Book 2",0.0,$,4.7,99751.0,49.95,Science Fiction & Fantasy
7711,Abducted By The Warrior Prince: A SciFi Alien Romance (Lunarian Warriors Book 1),0.0,$,4.3,2033.0,19.95,Science Fiction & Fantasy
7712,Ghost in the System: Book 1,0.0,$,4.3,655.0,25.0,Science Fiction & Fantasy
7713,The Path of Ascension 5,0.0,$,4.7,4223.0,29.95,Science Fiction & Fantasy
7714,World-Building (Science Fiction Writing),11.59,$,4.5,144.0,16.99,Science Fiction & Fantasy
7715,Iron Gold (Red Rising Series Book 4),12.99,$,4.5,21043.0,15.5,Science Fiction & Fantasy
7716,"Sixth Realm Part 1: A LitRPG Fantasy Series (The Ten Realms, Book 6)",0.0,$,4.6,6072.0,24.95,Science Fiction & Fantasy
7717,The Long Fall Complete: A Post Apocalyptic Survival Thriller (After the Apocalypse),0.0,$,4.5,149.0,0.0,Science Fiction & Fantasy
7718,"The Tome of Syyx: The Fateful Force, Book 1",0.0,$,4.5,193.0,26.86,Science Fiction & Fantasy
7719,System Reborn Vol 3: A LitRPG Adventure (Apocalypse Reincarnation),0.0,$,4.4,2052.0,0.0,Science Fiction & Fantasy
7720,The Princess Trials: A Young Adult Dystopian Romance,0.0,$,4.3,5361.0,24.95,Science Fiction & Fantasy
7721,Light in the Shadows: Book 1: Shadows and Light (1 of 4),17.99,$,4.6,117.0,17.99,Science Fiction & Fantasy
7722,Renegades Volume 1: Rise,0.0,$,4.5,9.0,0.0,Science Fiction & Fantasy
7723,Blade of Souls: Alteer Legends Book 1,0.0,$,4.6,67.0,0.0,Science Fiction & Fantasy
7724,Feral Nation Series: Books 10-12: Retaliation - Opposition - Tenacity (Feral Nation Collections Book 4),0.0,$,4.6,46.0,0.0,Science Fiction & Fantasy
7725,Omega,0.0,$,5.0,1.0,0.0,Science Fiction & Fantasy
7726,Awaken Online: Catharsis,0.0,$,4.7,10326.0,24.95,Science Fiction & Fantasy
7727,Scorch: A Sci-Fi Alien Warrior Romance (Inferno Force of the Drexian Warriors Book 2),0.0,$,4.6,1984.0,19.95,Science Fiction & Fantasy
7728,Shield (The Delphic Dame Book 3),0.0,$,4.6,719.0,29.9,Science Fiction & Fantasy
7729,Rise of The Infernal Paladin: A LitRPG Apocalypse (Rise of The Infernal Paladin - A LitRPG Apocalypse Adventure Book 1),0.0,$,4.1,115.0,0.0,Science Fiction & Fantasy
7730,The Ember War (The Ember War Saga Book 1),0.0,$,4.3,3378.0,0.0,Science Fiction & Fantasy
7731,The Hope of Kinfold: Dark Meridian,0.0,$,3.9,19.0,0.0,Science Fiction & Fantasy
7732,"Nova Terra: Stormbringer: The Titan Series, Book 7",0.0,$,4.6,3716.0,39.99,Science Fiction & Fantasy
7733,Torvald Dragon Riders: Nine Book World Boxset,0.0,$,4.7,1670.0,0.0,Science Fiction & Fantasy
7734,Spymaster (The Dragon Corsairs Book 1),2.99,$,4.5,116.0,19.99,Science Fiction & Fantasy
7735,The EC Archives: Weird Fantasy Volume 3,13.8,$,4.6,86.0,19.99,Science Fiction & Fantasy
7736,"Storm: A Sci-Fi Alien Warrior Romance (The Sky Clan of the Taori, Book 5)",0.0,$,4.6,855.0,19.95,Science Fiction & Fantasy
7737,"Pursued: A Sci-fi Alien Warrior Romance: Raider Warlords of the Vandar, Book 4",0.0,$,4.5,2146.0,19.95,Science Fiction & Fantasy
7738,Outage Box Set: The Complete Post-Apocalyptic Suspense Series (Books 1-5 Plus Epilogue),0.0,$,4.4,1729.0,24.95,Science Fiction & Fantasy
7739,Light Seeker: The Great Forget Fantasy Series Volume Seven,0.0,$,4.6,60.0,0.0,Science Fiction & Fantasy
7740,Red Elf Ranch 3: An Isekai Fantasy Western Adventure,5.99,$,,,5.99,Science Fiction & Fantasy
7741,Renegades Volume 1: Rise,17.24,$,4.5,9.0,17.24,Science Fiction & Fantasy
7742,Tech Mage: The Magitech Chronicles Book 1,0.0,$,4.3,1401.0,0.0,Science Fiction & Fantasy
7743,Unbroken (The Young Adult Adaptation): An Olympian's Journey from Airman to Castaway to Captive,9.79,$,4.7,5513.0,10.99,Teen & Young Adult
7744,"Powerful Skills for Teens and Young Adults : Easily Master Time Management, Communication, and Financial Literacy. Develop Goals and Relationships So You Thrive Plus More",0.0,$,4.6,32.0,0.0,Teen & Young Adult
7745,Every Last Word,6.99,$,4.6,8533.0,11.99,Teen & Young Adult
7746,The Knowledge Seeker: (YA Dystopian Novel),13.07,$,4.6,297.0,15.99,Teen & Young Adult
7747,"Essential Life Skills for Teens & Young Adults: A Practical Guide to Time & Money Management, Basics of Cooking, Cleaning, and More, So You Can Set Yourself Up for Success During & After High School",14.99,$,4.8,140.0,19.95,Teen & Young Adult
7748,"Money Skills For Teens & Young Adults You Won’t Learn in School: 8 Simple Ways to Manage Money, Start a Side-Hustle, Create a Positive Financial Mindset & Learn Lit Money-Making & Job-hunting Ideas",14.97,$,4.8,105.0,14.95,Teen & Young Adult
7749,Cursive Handwriting Workbook for Teens: A cursive writing practice workbook for young adults and teens (Master Print and Cursive Writing Penmanship for Teens),6.75,$,4.7,10605.0,19.95,Teen & Young Adult
7750,Girl Moments: Coloring Book for Adults and Teens Featuring Cute Cozy Daily Activities for Relaxation (Cozy Spaces Coloring),7.99,$,4.8,2463.0,7.99,Teen & Young Adult
7751,47 Days: The True Story of Two Teen Boys Defying Hitler's Reich (Biographical WWII Stories for Teens),6.99,$,4.5,1474.0,6.95,Teen & Young Adult
7752,Sports Nutrition for Young Adults: A Game-Winning Guide to Maximize Performance,8.8,$,4.6,244.0,15.99,Teen & Young Adult
7753,"Life Skills for Teens & Young Adults: Master everyday tasks, manage time & finances, advance your career, build healthy relationships & live your best life",14.99,$,5.0,1.0,14.99,Teen & Young Adult
7754,"Financial Literacy for Teens and Young Adults 101: The Ultimate Guide to Budget, Save and Invest Money to Build Future Wealth and Equity at an Early Age",14.99,$,4.8,224.0,14.95,Teen & Young Adult
7755,Cursive Handwriting Workbook for Teens and Young Adults,5.57,$,4.7,93.0,5.57,Teen & Young Adult
7756,"Life Skills for Young Adults: How to Manage Money, Find a Job, Stay Fit, Eat Healthy and Live Independently. Everything a Teen Should Know Before Leaving Home (Essential Life Skills for Teens)",11.99,$,4.5,402.0,14.89,Teen & Young Adult
7757,"Money Skills for Teens and Young Adults: Interactive Challenges to Take Control and Pay Your Own Way: Balance Wants vs. Needs, Build Smart Money ... Fear of Going Broke (The Adulting Adventure)",17.99,$,4.8,75.0,17.99,Teen & Young Adult
7758,The Cursive Handwriting Workbook for Teens: Learn the Art of Penmanship in this Cursive Writing Practice book with Motivational Quotes and Activities for Young Adults and Teenagers,5.97,$,4.7,4626.0,21.95,Teen & Young Adult
7759,"Life Skills for Teens: How to Cook, Clean, Manage Money, Fix Your Car, Perform First Aid, and Just About Everything in Between",9.51,$,4.6,9807.0,11.89,Teen & Young Adult
7760,Tell Me Three Things,8.49,$,4.5,5752.0,12.99,Teen & Young Adult
7761,"Jesus Calling, Teen Cover, with Scripture References: Enjoy Peace in His Presence (A 365-day Devotional for Teens)",8.99,$,4.8,1532.0,18.99,Teen & Young Adult
7762,"Essential Life Skills for Teen Girls 14-16: Building Life Skills For Teens, Girls, Youth & Young Adults",0.0,$,4.8,50.0,0.0,Teen & Young Adult
7763,"Animal Coloring Book For Autistic Teens & Young Adults: Relax, Find Calm And Unleash Your Creativity With 45 Amazing Animal-illustrations Ready To Be ... For Boys & Girls | 92 Pages, 8.5"" x 11"" .",7.95,$,,,7.95,Teen & Young Adult
7764,40 Esenital Life Skills For College-Aged Young Adults: The A-Z Guide for Skills Every College-Aged Young Adult Must Know,16.97,$,4.6,98.0,16.97,Teen & Young Adult
7765,The Princess Trials: A Young Adult Dystopian Romance,0.0,$,4.3,5361.0,24.95,Teen & Young Adult
7766,Cursive Workbook for Teens & Young Adults: Learn Cursive Handwriting with Clear Steps and Real-World Practice,8.85,$,4.8,37.0,8.85,Teen & Young Adult
7767,"Essential Life Skills For Teen Girls 12-14: Building Life Skills For Teens, Girls, Youth & Young Adults",0.0,$,4.8,44.0,0.0,Teen & Young Adult
7768,The 5 Essential Life Skills for Teens and Young Adults: Dominate Adulting & Create Independence on Your Own Terms – From Money Management to Relationship Mastery and Everything In Between,12.99,$,5.0,120.0,12.99,Teen & Young Adult
7769,"The Definitive Growth Mindset for Teens Blueprint To Unlock Greatness: 7 Steps to Boost Confidence, Master Problem Solving, and Build Resilience in 18 ... (Young Reader Personal Growth Books Book 1)",0.0,$,4.6,3.0,0.0,Teen & Young Adult
7770,The ASD Independence Workbook: Transition Skills for Teens and Young Adults with Autism,21.39,$,4.5,261.0,24.95,Teen & Young Adult
7771,Adored: 365 Devotions for Young Women,9.34,$,4.8,1374.0,16.99,Teen & Young Adult
7772,Executive Functioning & ADHD: for Teens and Young Adults (ADHD - Empowerment Series),10.99,$,4.7,17.0,6.99,Teen & Young Adult
7773,"NIV, Bible for Teen Guys, Hardcover: Building Faith, Wisdom and Strength",17.49,$,4.8,1366.0,39.99,Teen & Young Adult
7774,Recruitment: A Dystopian Novel (The Resistance Trilogy),14.39,$,4.3,3541.0,15.99,Teen & Young Adult
7775,Meet Me at the Bus Stop: A Sweet Young Adult Fake Relationship Romance (Arrowsmith High Book 1),0.0,$,4.2,552.0,0.0,Teen & Young Adult
7776,Dead Girls Can't Tell Secrets,6.93,$,4.3,1178.0,11.99,Teen & Young Adult
7777,"Money Management for Teens and Young Adults: Stress-Free Hacks to Budget, Build Credit, Invest, and Save for Your Future—in Minutes a Day",0.0,$,5.0,25.0,14.95,Teen & Young Adult
7778,"Powerful Life Skills For Teens & Young Adults: An Essential Guide - How To Build True Confidence, Achieve Healthy Habits, Manage Money Like a Pro & Successfully Create Your Dream Life",12.99,$,4.8,57.0,14.95,Teen & Young Adult
7779,"Everything You Need to Know Before You're 16 (But Won’t Get Taught in School): 100+ Essential Life Skills for Self-Confidence, Happiness, and Success (Essential Life Skills for Teens)",11.99,$,4.8,119.0,12.99,Teen & Young Adult
7780,"A Modern Guide to Financial Literacy for Teens: Master Money Skills, Budgeting, Investing, and Debt Management to Achieve Financial Stability [Life Skills for Young Adults Book Series]",9.99,$,4.7,91.0,14.95,Teen & Young Adult
7781,"Number Search Puzzles for Adults, Young Adults and Teens - VOL 1: 4000 Numbers to Find in 100 Puzzles - Number Search Game - Number Find for Adults (FunWiser - Home/Travel Size)",3.99,$,,,3.99,Teen & Young Adult
7782,"ADULTING ESSENTIALS: The Life Skills Guide Every Teen and Young Adult Needs to Manage Money, Land a Job, Live Independently and Confidently Build a Rewarding Life.",0.0,$,5.0,8.0,0.0,Teen & Young Adult
7783,"35-Day Bible Study for Young Black Men: Daily Scripture Readings, Affirmations & Prompts to Guide Black Teenage Guys to Manhood",9.29,$,4.6,34.0,18.99,Teen & Young Adult
7784,"Personal Finance for Teens and Young Adults: Financial Literacy Skills to Empower Your Future, Crush Your Debt, and Build Smart Money Habits That Instill Lifelong Confidence",16.99,$,4.8,149.0,19.95,Teen & Young Adult
7785,"The ABC's of LGBT+: (Gender Identity Book for Teens, Teen & Young Adult LGBT Issues)",14.07,$,4.8,1104.0,16.95,Teen & Young Adult
7786,The Super Easy Teen Cookbook: 75 Simple Step-by-Step Recipes (Super Easy Teen Cookbooks),9.38,$,4.6,1689.0,16.99,Teen & Young Adult
7787,The Gender Quest Workbook: A Guide for Teens and Young Adults Exploring Gender Identity,22.95,$,4.6,399.0,18.2,Teen & Young Adult
7788,The Fox's Den: Book One of The Blood Accords,0.0,$,4.9,15.0,0.0,Teen & Young Adult
7789,"Money Skills for Teens: A Beginner’s Guide to Budgeting, Saving, and Investing. Everything a Teenager Should Know About Personal Finance (Essential Life Skills for Teens)",12.49,$,4.6,407.0,14.49,Teen & Young Adult
7790,"A Growth Mindset For Teens: Practical Lessons & Activities To Build Confidence, Problem Solve, Grow Skills, And Become Resilient in 31 Days (You Are Your Mindset)",14.39,$,4.7,320.0,15.99,Teen & Young Adult
7791,"Social Skills for Teens: 9 Essential Steps to a New Social Life, Foster Resilience, Cultivate Personal Growth, And Build True Bonds (Essential Skills for Teens and Young Adults)",19.99,$,4.8,81.0,19.95,Teen & Young Adult
7792,"Balanced Nutrition Mind & Body Educational Workbook TEENS & YOUNG ADULTS: Nutritional Guide & Learning Base of Developmental Life Skills, Home ... Research, Writing, & Wholesome Fun Curriculum",22.5,$,5.0,6.0,22.5,Teen & Young Adult
7793,Red Fairy & Fox: a Coming of Age Fantasy (Red Fairy & Fox Adventures Book 1),0.0,$,4.8,33.0,0.0,Teen & Young Adult
7794,Teaching Important Life Skills to Teens with ADHD: Essential Life Skills for Teenagers and Young Adults with ADHD,0.0,$,4.8,53.0,0.0,Teen & Young Adult
7795,Life Skills For Teens And Young Adults: What You Should Know and Learn by 25,0.0,$,5.0,5.0,0.0,Teen & Young Adult
7796,"Level Up! 50 Game-Changing Life Skills for Young Adults+: Master a Growth Mindset, Productivity Tools, Healthy Eating, Biohacking, Brainpower, People Skills, Money, Financial Independence, and More",14.99,$,4.8,107.0,14.99,Teen & Young Adult
7797,"Lost at the School Swimming Pool - Mystery of the Missing Kids | A Gripping Mystery Book for Kids, Thriller Book for Teens, Young Adult Story Book",15.99,$,4.6,53.0,15.99,Teen & Young Adult
7798,The Cure: A Young Adult Dystopian Novel (The Cure Chronicles),13.72,$,4.3,3079.0,15.24,Teen & Young Adult
7799,"Adulting Like A Pro: Essential Life Skills for Teens and Young Adults, and Tips on How to Become a Grown-Up. With an Activity After Every Chapter.",10.99,$,4.7,85.0,10.99,Teen & Young Adult
7800,"Essential Life Skills for Teen Girls 16-18: Building Life Skills For Teens, Girls, Youth & Young Adults",0.0,$,4.6,76.0,0.0,Teen & Young Adult
7801,Horror Stories To Tell In The Dark Book 1: Short Scary Horror Stories Anthology For Teenagers And Young Adults (Tales Of Terror),5.97,$,4.0,91.0,5.97,Teen & Young Adult
7802,The History of the Tuskegee Airmen (History for Teens & Young Adults),9.99,$,,,9.99,Teen & Young Adult
7803,If He Had Been with Me,7.27,$,4.2,52459.0,10.99,Teen & Young Adult
7804,Personal Finance Essentials : for Teens and Young Adults,0.0,$,4.8,5.0,0.0,Teen & Young Adult
7805,Faeries Don't Forgive (Heart of the Worlds Book 2),0.0,$,4.8,13.0,0.0,Teen & Young Adult
7806,"The Definitive Guide to Personal Finance for Teens and Young Adults: Build Strong Financial Knowledge, Master Simple Money Management Habits, & Learn Basic Investment Strategies",13.97,$,4.8,117.0,14.95,Teen & Young Adult
7807,Safe and Respectful Sex for Teens and young Adults,0.0,$,,,0.0,Teen & Young Adult
7808,"The Definitive Guide to Personal Finance for Teens and Young Adults: Build Strong Financial Knowledge, Master Simple Money Management Habits, & Learn Basic Investment Strategies",13.97,$,4.8,117.0,14.95,Teen & Young Adult
7809,"The Ultimate Brain Games And Puzzles Book For Teens: Tricky But Fun Brain Teasers, Trivia Challenges, Crosswords, Word Searches, Cryptograms And Much More To Keep Your Mind Sharp And Engaged",9.87,$,4.4,424.0,12.99,Teen & Young Adult
7810,"Essential Life Skills for Teen Girls 18-21: Building Life Skills For Teens, Girls, Youth & Young Adults",0.0,$,4.7,73.0,0.0,Teen & Young Adult
7811,"Practical Everyday Living Life Skills for Young Adults & Teens: Master Money, Unlock Critical Thinking, Conquer Organization, Crush Decisions, Enjoy Cooking & Cleaning In Your First Apartment",0.0,$,4.7,47.0,0.0,Teen & Young Adult
7812,"Actionable Life Skills for Teens & Young Adults: A Practical Guide to Self Improvement, Education, Healthy Habits, Scoring a Good Job, Personal Finance, Cooking, Physical & Online Safety",0.99,$,4.8,613.0,19.95,Teen & Young Adult
7813,DECIDE AND SOLVE: Decision-making Guide for Teens (The New You Teen Bestsellers),0.0,$,4.8,197.0,11.66,Teen & Young Adult
7814,"LIFE SKILLS FOR TEENS AND YOUNG ADULTS REVOLUTION: MASTER TIME MANAGEMENT, EMPOWER YOUR DECISIONS, AND BUILD UNBREAKABLE BONDS, ALL WHILE STAYING SAFE ... 3 BONUS CHAPTERS FOR TEENS WITH SPECIAL NEEDS",14.99,$,4.8,239.0,14.95,Teen & Young Adult
7815,"Social Skills for Teens Made Easy: A 6 Step Guide to Boost Self confidence, Conquer Social Anxiety, Create Lasting Friendships, and Thrive in Any Social Setting",0.0,$,5.0,15.0,0.0,Teen & Young Adult
7816,My Favorite Color is Your Something Blue: Sweet YA Romance (A Favorite Color Novel),9.49,$,4.4,81.0,9.49,Teen & Young Adult
7817,"Money Skills For Teens Made Easy: What They Don't Teach You In School - Master Budgeting, Increase Savings, Understand Investing, And Avoid Debt",15.99,$,4.8,108.0,14.95,Teen & Young Adult
7818,Live on Purpose: 100 Devotions for Letting Go of Fear and Following God,11.07,$,4.8,2518.0,19.99,Teen & Young Adult
7819,"Modern Life Skills For Young Adults 2.0: The Essential Handbook to Make Money, Beat Procrastination, Build Strong Relationships and Enjoy Independence without Overwhelm",0.0,$,4.8,77.0,0.0,Teen & Young Adult
7820,"Mastering Leadership Skills for Teens: Empowering Young Adults with Tactical Leadership and Essential Life Skills to Build Character, Overcome Fear, and Have Unstoppable Self-Confidence (Teen Wise)",9.99,$,4.8,23.0,19.95,Teen & Young Adult
7821,The Science of Making Friends: Helping Socially Challenged Teens and Young Adults,21.01,$,4.4,299.0,29.0,Teen & Young Adult
7822,Cursive Handwriting Workbook for Teens: Practice Workbook for Young Adults and Teens,6.99,$,4.6,17.0,6.99,Teen & Young Adult
7823,Live in Light: 5-Minute Devotions for Teen Girls (Inspirational Devotional for Teen Girls),7.66,$,4.8,4546.0,13.99,Teen & Young Adult
7824,Personal Finance Essentials : for Teens and Young Adults,0.0,$,4.8,5.0,0.0,Teen & Young Adult
7825,"Montrose Paranormal Academy, Book 1: The Nexis Secret: A Young Adult Urban Fantasy Academy Novel",0.0,$,4.2,788.0,17.19,Teen & Young Adult
7826,A Young Woman's Guide to Making Right Choices: Your Life God's Way,8.24,$,4.6,463.0,14.99,Teen & Young Adult
7827,"The Personal Finance Choice for Teens and Young Adults: Comprehensive Guide to Master Money Management & Gain Financial Independence, Even What They Didn't Teach You In High School",0.0,$,4.9,51.0,0.0,Teen & Young Adult
7828,"Catholic Lenten Devotional for Teens 2025: Daily Reflections, Bible Reading, Prayers and Activities for a Meaningful Lent",12.99,$,,,12.99,Teen & Young Adult
7829,Anything (Mayberry University Series),8.87,$,4.5,44.0,19.95,Teen & Young Adult
7830,One-Minute Prayers for Young Men,10.99,$,4.8,818.0,10.99,Teen & Young Adult
7831,"inspiring stories for teens: 25 lives that encourage you to overcome adversity, pluck up your courage and realize the self-confidence to achieve your dreams",12.99,$,4.8,50.0,12.99,Teen & Young Adult
7832,Awesome Facts That Will Make You Look Super Smart: Science & History (Interesting Fun Facts For Teen & Adult),12.99,$,4.4,101.0,12.99,Teen & Young Adult
7833,"Your Teenage Years are Over (or Almost), Now What? Life Skills for Young Adults: How to Manage Yourself, Your Finances, and Your Relationships",12.99,$,4.5,14.0,12.99,Teen & Young Adult
7834,"Building Unstoppable Self-Confidence for Teens: The Fail-Safe Formula for Finding Yourself, Overcoming Limitations and Creating Your Best Life from the Inside Out (Teen Sur-Thrival)",19.95,$,4.7,330.0,14.95,Teen & Young Adult
7835,Montrose Paranormal Academy The COMPLETE Box Set: A Young Adult Urban Fantasy Academy Series (Sacred Stones Universe Academy Series Book 1),0.0,$,4.4,776.0,0.0,Teen & Young Adult
7836,3-Minute Devotions for Guys: 180 Encouraging Readings for Teens,4.19,$,4.8,2034.0,5.99,Teen & Young Adult
7837,"Ready, Set, Hired! The Jobseeker's Toolkit For Interviews, Resumes And Everything In-Between - For Teens & Young Adults - Preparing Teens & Young Adults For Jobs & Interviews",9.99,$,,,9.99,Teen & Young Adult
7838,Cursive Handwriting Practice Workbook for Teens:: Cursive Writing Practice book with Inspirational Quotes for Young Adults and Teenagers; Learn & Practice to write in Cursive,5.69,$,,,5.69,Teen & Young Adult
7839,Walk in Faith: 5-Minute Devotions for Teen Guys,8.0,$,4.8,3206.0,13.99,Teen & Young Adult
7840,"Life Skills for Teens and Young Adults: Health Edition: Gain Essential Tools for Well-Being in a Simple and Stress-Free Way, Including Powerful, Inspiring, Journaling Prompts for Personal Growth",14.99,$,4.9,77.0,14.95,Teen & Young Adult
7841,"Adulting Life Skills for Young Adults: Beyond the Basics: Tools to Navigate Through High School, College, and Into the World with Inner Knowledge and the Ability to Thrive",0.0,$,4.7,183.0,14.95,Teen & Young Adult
7842,"Art Journal, Doodle Diary With Creative Prompts For Girls, Teens And Young Adults: New Creative Ways To Wreck And Destroy This Book. Spark Your Imagination",7.99,$,4.5,463.0,7.99,Teen & Young Adult
7843,Preteen Devotional for Girls: 52 Weeks of Encouraging Devotions and Scripture for Tweens,7.19,$,4.8,2243.0,13.99,Teen & Young Adult
7844,BRUH YOU GOT THIS: Affirmations For Young Men,11.99,$,4.8,107.0,11.99,Teen & Young Adult
